id,title,type,release_year,runtime,genres,imdb_score
tm137362,The Texas Chainsaw Massacre,MOVIE,2003,98,"['horror', 'crime']",6.2
ts24028,Still Game,SHOW,2002,29,"['comedy', 'european']",8.9
tm148379,The Cat in the Hat,MOVIE,2003,82,"['family', 'fantasy', 'comedy', 'action']",4.0
tm137342,Tears of the Sun,MOVIE,2003,121,"['war', 'action', 'drama', 'thriller']",6.6
tm90864,Due Date,MOVIE,2010,95,"['comedy', 'drama']",6.5
ts21740,Black Butler,SHOW,2008,25,"['scifi', 'animation', 'drama', 'thriller', 'comedy', 'fantasy', 'action', 'horror', 'crime']",8.2
tm32144,We Are Marshall,MOVIE,2006,131,"['drama', 'sport']",7.0
tm141707,Blood and Bone,MOVIE,2009,93,"['thriller', 'sport', 'action', 'crime', 'drama']",6.7
tm150214,Freddy vs. Jason,MOVIE,2003,97,"['horror', 'action']",5.7
tm81030,The Golden Compass,MOVIE,2007,113,"['action', 'fantasy', 'family']",6.1
ts687,The 4400,SHOW,2004,44,"['drama', 'scifi', 'thriller']",7.3
tm147211,The Men Who Stare at Goats,MOVIE,2009,94,"['comedy', 'war']",6.2
ts31514,Strawberry Shortcake,SHOW,2003,23,"['animation', 'family']",7.0
ts33559,Shaun the Sheep,SHOW,2007,7,"['animation', 'comedy', 'family', 'european']",8.1
tm78671,Cleaner,MOVIE,2007,88,"['thriller', 'crime']",6.1
ts26322,Toradora!,SHOW,2008,30,"['animation', 'comedy', 'drama', 'romance']",8.0
ts12815,Big Time Rush,SHOW,2009,25,"['family', 'comedy']",6.3
tm27268,Monster House,MOVIE,2006,91,"['animation', 'comedy', 'family', 'fantasy']",6.6
tm86189,Good Luck Chuck,MOVIE,2007,101,"['comedy', 'romance']",5.6
tm700,"10,000 BC",MOVIE,2008,109,"['action', 'drama', 'fantasy', 'history', 'thriller']",5.1
tm101249,Cop Out,MOVIE,2010,107,"['crime', 'action', 'comedy', 'thriller']",5.5
tm161263,The Cave,MOVIE,2005,97,"['horror', 'thriller', 'action', 'scifi', 'european']",5.1
tm81270,Starsky & Hutch,MOVIE,2004,101,"['comedy', 'crime']",6.1
tm89684,New York Minute,MOVIE,2004,87,"['comedy', 'crime', 'family', 'romance']",4.9
tm165593,Rumor Has It...,MOVIE,2005,97,"['romance', 'comedy', 'drama']",5.5
tm112381,Comedian,MOVIE,2002,82,"['comedy', 'documentation']",6.9
tm39487,Catch and Release,MOVIE,2006,111,"['drama', 'romance', 'comedy']",5.9
ts23752,Midnight Diner,SHOW,2009,27,"['drama', 'comedy']",8.6
tm43399,Lagaan: Once Upon a Time in India,MOVIE,2001,224,"['romance', 'drama', 'action', 'sport']",8.1
ts21421,Pocoyo,SHOW,2005,11,"['animation', 'family', 'comedy', 'european']",3.9
ts22005,Total Drama Island,SHOW,2007,23,"['war', 'reality', 'animation', 'action', 'comedy', 'drama', 'family']",7.3
ts20398,Kath & Kim,SHOW,2002,24,['comedy'],8.3
tm29555,Friends with Money,MOVIE,2006,88,"['comedy', 'drama', 'romance']",5.8
tm103095,Ip Man 2,MOVIE,2010,108,"['drama', 'action', 'history', 'sport']",7.5
tm97070,Life As We Know It,MOVIE,2010,114,"['comedy', 'romance', 'drama']",6.5
tm101334,Death at a Funeral,MOVIE,2010,92,"['comedy', 'drama']",5.7
tm183963,Dreamer: Inspired By a True Story,MOVIE,2005,106,"['family', 'drama', 'sport', 'fantasy']",6.8
tm77649,Premonition,MOVIE,2007,96,"['thriller', 'drama', 'fantasy']",5.9
tm86924,Soul Plane,MOVIE,2004,86,"['romance', 'comedy']",4.5
tm26638,The Texas Chainsaw Massacre: The Beginning,MOVIE,2006,91,"['thriller', 'horror', 'documentation']",5.8
ts20544,Ouran High School Host Club,SHOW,2006,23,"['comedy', 'drama', 'animation', 'romance']",8.2
ts23835,Masha and the Bear,SHOW,2009,7,"['family', 'action', 'animation', 'comedy']",7.5
tm104880,Louis C.K.: Hilarious,MOVIE,2010,84,['comedy'],8.4
ts30288,Mobile Suit Gundam Unicorn,SHOW,2010,36,"['scifi', 'animation', 'action', 'drama', 'war']",7.8
ts38159,Wakfu,SHOW,2008,22,"['action', 'scifi', 'family', 'fantasy', 'animation', 'european']",8.1
tm22294,Deck the Halls,MOVIE,2006,93,"['family', 'comedy']",5.0
tm100015,Takers,MOVIE,2010,107,"['action', 'crime', 'drama', 'thriller']",6.2
ts25765,Vampire Knight,SHOW,2008,25,"['animation', 'drama', 'action', 'scifi', 'thriller', 'fantasy', 'horror', 'romance']",7.3
ts21688,Boys Over Flowers,SHOW,2009,64,"['comedy', 'drama', 'romance']",7.9
tm83786,Like Stars on Earth,MOVIE,2007,165,"['drama', 'family']",8.3
tm130574,Did You Hear About the Morgans?,MOVIE,2009,103,"['comedy', 'drama', 'romance']",4.9
tm114476,Stuart Little 2,MOVIE,2002,78,"['animation', 'comedy', 'family', 'action', 'fantasy']",5.5
ts20535,The Garfield Show,SHOW,2009,17,"['animation', 'comedy', 'family', 'european']",5.4
ts1893,Ben & Holly's Little Kingdom,SHOW,2009,14,"['animation', 'comedy', 'family', 'fantasy', 'european']",7.4
tm118462,Half Past Dead,MOVIE,2002,98,"['thriller', 'action', 'crime', 'european']",4.6
ts12701,Code Lyoko,SHOW,2003,24,"['action', 'animation', 'comedy', 'thriller', 'scifi', 'family', 'romance', 'fantasy']",7.3
ts121176,DreamWorks Shrek's Swamp Stories,SHOW,2010,24,"['comedy', 'family', 'fantasy', 'horror', 'music', 'animation', 'scifi']",6.5
tm86995,Christmas with the Kranks,MOVIE,2004,99,"['comedy', 'family']",5.4
ts20526,The Game,SHOW,2006,22,"['drama', 'comedy', 'romance', 'sport']",6.6
ts23808,Monty Python: Almost the Truth (The Lawyer's Cut),SHOW,2009,55,"['comedy', 'documentation']",8.1
tm97544,Alpha and Omega,MOVIE,2010,88,"['animation', 'family', 'comedy', 'action', 'romance']",5.1
ts31593,Pororo the Little Penguin,SHOW,2003,9,"['scifi', 'family', 'animation', 'action']",6.3
ts27459,The Legend of Bruce Lee,SHOW,2008,45,"['action', 'drama']",7.0
ts3666,Den-noh Coil,SHOW,2007,25,"['scifi', 'animation', 'comedy', 'drama']",7.8
tm164557,Initial D,MOVIE,2005,107,"['crime', 'thriller', 'drama', 'action', 'animation', 'romance', 'comedy']",6.3
tm80059,Naruto Shippuden the Movie,MOVIE,2007,94,"['animation', 'action', 'fantasy', 'family']",6.7
tm135451,Gifted Hands: The Ben Carson Story,MOVIE,2009,86,['drama'],7.6
tm71558,The Legend of the Nahuala,MOVIE,2007,80,"['fantasy', 'animation', 'family']",6.1
tm134235,One Piece: Strong World,MOVIE,2009,114,"['fantasy', 'action', 'animation']",7.5
tm160800,Chaos,MOVIE,2005,106,"['crime', 'drama', 'action', 'thriller', 'european']",6.4
tm22342,Waist Deep,MOVIE,2006,97,"['thriller', 'action', 'drama', 'crime']",5.8
ts42914,Zig and Sharko,SHOW,2010,9,"['comedy', 'romance', 'action', 'animation', 'family', 'fantasy', 'european']",6.8
tm22636,Trailer Park Boys: The Movie,MOVIE,2006,95,"['comedy', 'crime']",7.1
ts21967,Johnny Test,SHOW,2005,18,"['animation', 'comedy', 'drama', 'family', 'scifi', 'action']",5.1
tm85549,Tito,MOVIE,2004,120,"['documentation', 'crime', 'drama', 'romance', 'action']",7.2
tm100688,Even the Rain,MOVIE,2010,104,"['drama', 'european', 'history']",7.4
tm22493,Katt Williams: The Pimp Chronicles Pt. 1,MOVIE,2006,46,"['comedy', 'documentation']",7.6
ts14102,Bo on the Go!,SHOW,2007,22,['animation'],4.2
tm103732,Udaan,MOVIE,2010,138,['drama'],8.1
tm73058,Om Shanti Om,MOVIE,2007,162,"['thriller', 'drama', 'action', 'comedy', 'fantasy', 'romance']",6.7
tm138497,Trailer Park Boys: Countdown to Liquor Day,MOVIE,2009,102,"['comedy', 'crime']",7.3
ts20358,Half & Half,SHOW,2002,21,['comedy'],7.0
tm36475,Kabhi Khushi Kabhie Gham,MOVIE,2001,210,"['drama', 'romance']",7.4
tm144345,Kal Ho Naa Ho,MOVIE,2003,186,"['drama', 'romance', 'comedy']",7.9
tm76835,Jab We Met,MOVIE,2007,144,"['romance', 'comedy', 'drama']",7.9
tm38896,From Within,MOVIE,2008,89,"['horror', 'thriller', 'documentation', 'war', 'european']",5.6
tm86051,Black Friday,MOVIE,2004,161,"['crime', 'history', 'action', 'drama']",8.4
ts74931,Kung Fu Panda Awesome Secrets,SHOW,2008,32,"['action', 'animation', 'comedy', 'family']",7.1
tm29269,Jodhaa Akbar,MOVIE,2008,214,"['romance', 'history', 'war', 'action', 'drama']",7.5
ts17028,Dinosaur King,SHOW,2007,20,"['action', 'animation', 'scifi', 'comedy', 'family', 'western']",5.6
tm91046,"Cairo 6,7,8",MOVIE,2010,100,['drama'],7.4
tm75022,Zach Galifianakis: Live at the Purple Onion,MOVIE,2007,61,"['comedy', 'documentation']",7.2
tm41508,First Sunday,MOVIE,2008,96,"['comedy', 'action', 'crime', 'drama']",4.5
ts67595,El Escamoso,SHOW,2001,48,"['drama', 'comedy']",7.5
tm49405,Inuyasha the Movie: Affections Touching Across Time,MOVIE,2001,99,"['action', 'animation', 'fantasy']",7.2
tm82765,Swades,MOVIE,2004,189,"['drama', 'european']",8.1
tm33981,Bon Cop Bad Cop,MOVIE,2006,116,"['comedy', 'crime', 'action', 'scifi', 'drama', 'thriller']",6.5
ts52849,Horrid Henry,SHOW,2006,13,"['animation', 'comedy', 'family', 'music', 'fantasy', 'european']",6.3
tm95238,The Boy Who Cried Werewolf,MOVIE,2010,97,"['fantasy', 'horror', 'family', 'comedy']",5.9
tm32885,Rang De Basanti,MOVIE,2006,157,"['drama', 'history', 'comedy', 'crime']",8.1
ts72322,The Mafia Dolls,SHOW,2009,43,"['drama', 'action']",6.6
ts63295,Vientos de agua,SHOW,2006,73,['drama'],8.8
ts23319,Timmy Time,SHOW,2009,14,"['animation', 'comedy', 'family', 'fantasy', 'european']",6.9
ts21695,Iris,SHOW,2009,61,"['action', 'drama', 'comedy', 'reality', 'romance', 'thriller']",7.8
tm72587,Guru,MOVIE,2007,166,"['romance', 'documentation', 'drama', 'european']",7.7
tm99776,Whitney Cummings: Money Shot,MOVIE,2010,48,"['comedy', 'documentation']",6.2
tm83175,Welcome,MOVIE,2007,160,"['drama', 'action', 'comedy', 'romance', 'crime']",7.0
tm139349,Jim Gaffigan: King Baby,MOVIE,2009,72,"['comedy', 'documentation']",7.7
tm59880,Mike Birbiglia: What I Should Have Said Was Nothing,MOVIE,2008,60,['comedy'],7.6
ts56589,Tayo the Little Bus,SHOW,2010,11,"['animation', 'comedy', 'family']",5.3
tm61056,Dil Chahta Hai,MOVIE,2001,184,"['romance', 'comedy', 'drama']",8.1
tm129763,Anbe Sivam,MOVIE,2003,160,"['comedy', 'drama']",8.7
ts21664,One on One,SHOW,2001,20,['comedy'],7.0
tm44378,Tony Manero,MOVIE,2008,97,"['drama', 'music']",6.8
tm25842,A Lion in the House,MOVIE,2006,225,['documentation'],8.7
tm34846,Bleach the Movie: Fade to Black,MOVIE,2008,94,"['fantasy', 'action', 'drama', 'animation']",7.1
tm71119,Delta Farce,MOVIE,2007,90,"['comedy', 'action']",3.6
tm170873,My Suicide,MOVIE,2009,110,"['drama', 'comedy']",7.0
tm22540,Phir Hera Pheri,MOVIE,2006,155,"['comedy', 'crime']",7.1
tm96037,Naruto Shippuden the Movie: The Lost Tower,MOVIE,2010,85,"['animation', 'action', 'fantasy']",6.8
tm110923,Divine Intervention,MOVIE,2002,92,"['romance', 'comedy', 'drama', 'war']",6.6
tm168869,Da Kath & Kim Code,MOVIE,2005,90,['comedy'],7.3
ts37200,Trotro,SHOW,2004,3,"['animation', 'family', 'european']",6.3
tm147686,Kevin Hart: I'm a Grown Little Man,MOVIE,2009,73,"['comedy', 'documentation']",7.5
tm93612,Bleach the Movie: Hell Verse,MOVIE,2010,94,"['fantasy', 'animation', 'action']",7.4
tm36164,Naruto Shippuden the Movie: Bonds,MOVIE,2008,90,"['fantasy', 'animation', 'action']",6.8
tm30170,Don,MOVIE,2006,167,"['thriller', 'crime', 'action', 'european']",7.1
tm29731,Chup Chup Ke,MOVIE,2006,165,"['comedy', 'drama', 'romance']",6.9
tm147494,Naruto Shippuden the Movie: The Will of Fire,MOVIE,2009,95,"['action', 'comedy', 'drama', 'fantasy', 'animation']",7.0
tm44530,Fashion,MOVIE,2008,167,"['drama', 'romance']",6.9
tm89936,Arahan,MOVIE,2004,114,"['fantasy', 'action', 'comedy', 'thriller']",6.6
ts98353,DreamWorks Spooky Stories,SHOW,2009,26,['animation'],6.2
ts44663,Oscar's Oasis,SHOW,2010,9,"['animation', 'comedy', 'european']",7.4
tm81461,Whisky,MOVIE,2004,99,"['comedy', 'drama']",7.1
tm155761,Ajab Prem Ki Ghazab Kahani,MOVIE,2009,150,"['comedy', 'action', 'romance']",6.3
tm48083,Te quiero,MOVIE,2001,85,"['drama', 'comedy', 'european']",5.0
tm175687,Sir! No Sir!,MOVIE,2005,85,"['war', 'documentation']",7.6
tm33067,Race,MOVIE,2008,161,"['drama', 'action', 'thriller', 'crime', 'comedy']",7.0
tm70222,Sivaji: The Boss,MOVIE,2007,189,"['action', 'drama', 'thriller', 'crime']",7.5
tm105278,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,MOVIE,2002,100,"['fantasy', 'action', 'animation', 'romance', 'comedy']",7.3
tm352243,Interview with a Serial Killer,MOVIE,2008,44,"['documentation', 'crime']",5.9
ts98316,Edge of the Universe,SHOW,2002,49,['documentation'],7.2
tm82718,G.O.R.A.,MOVIE,2004,127,"['action', 'comedy', 'scifi']",8.0
tm98975,Guzaarish,MOVIE,2010,126,"['romance', 'drama']",7.4
ts98252,Dreamworks Happy Holidays from Madagascar,SHOW,2005,31,"['animation', 'comedy', 'family']",6.5
tm101609,Raajneeti,MOVIE,2010,167,"['drama', 'thriller', 'crime']",7.1
tm39557,Jaane Tu... Ya Jaane Na,MOVIE,2008,146,"['drama', 'comedy', 'romance']",7.4
tm150521,Accident,MOVIE,2009,89,"['action', 'drama', 'thriller']",6.6
tm30289,Jeff Dunham: Arguing with Myself,MOVIE,2006,76,"['comedy', 'documentation']",8.0
tm141117,Chalte Chalte,MOVIE,2003,167,"['drama', 'romance']",6.5
tm80339,Naruto: Ninja Clash in the Land of Snow,MOVIE,2004,90,"['comedy', 'fantasy', 'animation', 'action']",6.6
tm33729,Taxi No. 9 2 11,MOVIE,2006,116,"['drama', 'thriller', 'comedy']",7.2
tm93004,Yuva,MOVIE,2004,161,"['crime', 'action', 'drama', 'thriller']",7.3
ts13411,Cocaine,SHOW,2005,49,"['documentation', 'european']",7.1
ts1464,The Cartel,SHOW,2008,44,"['action', 'drama', 'crime', 'thriller', 'comedy']",8.0
tm145243,Wake Up Sid,MOVIE,2009,138,"['comedy', 'drama', 'romance']",7.6
tm34524,"One Piece: Episode of Chopper Plus: Bloom in the Winter, Miracle Cherry Blossom",MOVIE,2008,95,"['action', 'comedy', 'animation', 'drama', 'fantasy']",7.0
tm111226,Awara Paagal Deewana,MOVIE,2002,169,"['comedy', 'action', 'crime', 'drama', 'thriller']",6.2
tm23441,Kabhi Alvida Naa Kehna,MOVIE,2006,184,"['drama', 'romance']",6.0
tm166293,The Blue Umbrella,MOVIE,2005,90,"['drama', 'family', 'fantasy', 'comedy']",7.3
tm24576,Naruto: Guardians of the Crescent Moon Kingdom,MOVIE,2006,95,"['action', 'animation']",6.4
tm92977,Ishqiya,MOVIE,2010,115,"['thriller', 'comedy', 'drama', 'romance']",7.3
tm77348,Life in a Metro,MOVIE,2007,124,"['drama', 'romance', 'comedy']",7.4
ts34414,Nuevo Rico Nuevo Pobre,SHOW,2007,44,['comedy'],7.1
ts29199,Monty Python's Personal Best,SHOW,2006,56,"['comedy', 'animation']",7.9
tm91323,I Hate Luv Storys,MOVIE,2010,129,"['comedy', 'drama', 'romance']",5.6
tm88366,Main Hoon Na,MOVIE,2004,179,"['drama', 'action', 'comedy', 'romance', 'thriller']",7.0
tm156575,Billu,MOVIE,2009,137,"['drama', 'comedy']",6.3
tm164389,Paheli,MOVIE,2005,141,"['romance', 'drama', 'fantasy', 'comedy']",6.3
tm37945,Rock On!!,MOVIE,2008,144,"['drama', 'music']",7.7
tm106625,"LSD: Love, Sex aur Dhokha",MOVIE,2010,108,"['drama', 'comedy', 'crime', 'romance']",7.2
tm65142,One Piece: The Desert Princess and the Pirates: Adventure in Alabasta,MOVIE,2007,89,"['comedy', 'drama', 'animation', 'action']",6.9
tm99450,Break Ke Baad,MOVIE,2010,120,"['comedy', 'drama', 'romance']",5.1
tm149209,Kaminey,MOVIE,2009,135,"['crime', 'drama', 'action', 'thriller']",7.4
tm23977,Fuga,MOVIE,2006,110,"['music', 'drama', 'thriller']",6.2
tm160596,Zozo,MOVIE,2005,105,"['drama', 'european', 'family', 'war']",6.5
tm129971,Luck by Chance,MOVIE,2009,155,"['romance', 'drama', 'comedy']",7.1
tm56428,Trailer Park Boys: Say Goodnight to the Bad Guys,MOVIE,2008,60,['comedy'],7.8
ts18653,Chhota Bheem,SHOW,2008,22,"['animation', 'action', 'comedy']",4.1
tm177687,Naruto: Legend of the Stone of Gelel,MOVIE,2005,96,"['fantasy', 'action', 'comedy', 'drama', 'animation']",6.4
tm77863,Honeymoon Travels Pvt. Ltd.,MOVIE,2007,118,"['comedy', 'drama', 'romance']",6.1
tm80455,Manorama Six Feet Under,MOVIE,2007,137,"['drama', 'thriller', 'crime']",7.6
tm184732,Dhobi Ghat,MOVIE,2010,102,['drama'],7.0
tm89764,Inuyasha the Movie 4: Fire on the Mystic Island,MOVIE,2004,88,"['fantasy', 'animation', 'action', 'comedy']",7.2
ts4866,Fated to Love You,SHOW,2008,67,"['comedy', 'family', 'drama', 'romance']",7.4
tm134407,Dev.D,MOVIE,2009,141,"['comedy', 'drama', 'romance']",7.9
tm103133,Karthik Calling Karthik,MOVIE,2010,135,"['thriller', 'romance', 'drama']",7.1
tm54147,Dostana,MOVIE,2008,142,"['drama', 'romance', 'comedy']",6.5
ts137477,Behind Enemy Lines,SHOW,2001,49,['drama'],7.2
tm101684,Romantik Komedi,MOVIE,2010,95,"['comedy', 'romance']",5.3
tm152724,Kurbaan,MOVIE,2009,161,"['thriller', 'action', 'drama', 'crime', 'romance', 'sport']",5.7
ts204466,Pecados capitales,SHOW,2002,0,"['romance', 'comedy', 'drama']",8.5
tm96168,Once Upon a Time in Mumbaai,MOVIE,2010,132,"['thriller', 'crime', 'drama', 'romance', 'action']",7.4
tm146887,Delhi-6,MOVIE,2009,141,"['drama', 'comedy']",6.1
tm138902,Inuyasha the Movie 3: Swords of an Honorable Ruler,MOVIE,2003,99,"['animation', 'fantasy', 'action', 'thriller']",7.6
tm165809,Bluffmaster!,MOVIE,2005,137,"['drama', 'comedy', 'romance', 'thriller', 'crime']",6.6
tm31335,Golmaal Returns,MOVIE,2008,135,"['comedy', 'crime']",5.1
tm43179,Oye Lucky! Lucky Oye!,MOVIE,2008,42,"['comedy', 'action', 'crime', 'drama']",7.7
tm170169,Kaal,MOVIE,2005,127,"['action', 'thriller', 'horror', 'scifi']",4.7
tm84316,Shootout at Lokhandwala,MOVIE,2007,145,"['action', 'crime', 'drama', 'history']",7.1
tm112235,Kannathil Muthamittal,MOVIE,2002,137,"['drama', 'war', 'action']",8.4
tm368679,Madness in the Desert,MOVIE,2004,141,['documentation'],8.4
ts74928,Einsatzgruppen: The Nazi Death Squads,SHOW,2009,44,"['documentation', 'history', 'war', 'european']",7.6
tm148041,What's Your Raashee?,MOVIE,2009,192,"['comedy', 'drama', 'romance']",4.8
tm176297,Kyaa Kool Hai Hum,MOVIE,2005,172,['comedy'],6.1
tm68191,My Führer,MOVIE,2007,89,"['war', 'comedy', 'drama', 'european']",5.5
tm25029,Eternal Summer,MOVIE,2006,96,"['romance', 'drama']",7.0
ts40702,The Ultimatum,SHOW,2009,44,"['drama', 'family']",5.4
tm237621,The Figurine (Araromire),MOVIE,2009,122,"['horror', 'thriller', 'drama']",4.4
tm22989,Jim Gaffigan: Beyond the Pale,MOVIE,2006,72,"['comedy', 'documentation']",7.8
tm35652,Mumbai Meri Jaan,MOVIE,2008,119,['drama'],7.7
tm44634,Kevin James: Sweat the Small Stuff,MOVIE,2001,42,"['comedy', 'documentation']",7.4
tm22558,Mukhsin,MOVIE,2006,95,"['comedy', 'drama', 'family']",7.3
tm52352,This Is the Life,MOVIE,2008,97,"['music', 'documentation']",6.3
tm104349,The Unjust,MOVIE,2010,119,"['thriller', 'crime', 'drama', 'action']",6.6
tm85243,The Trailer Park Boys Xmas Special,MOVIE,2004,57,['comedy'],8.0
tm36636,C Kkompany,MOVIE,2008,130,"['comedy', 'drama', 'thriller']",5.5
tm226362,Bosta,MOVIE,2005,112,['war'],6.4
tm31564,Linewatch,MOVIE,2008,85,"['thriller', 'crime', 'drama']",5.4
tm98475,We Are Family,MOVIE,2010,115,"['drama', 'family', 'comedy']",5.6
tm95434,Love in a Puff,MOVIE,2010,104,"['romance', 'comedy', 'drama']",7.1
tm96595,Lakshya,MOVIE,2004,186,"['war', 'action', 'drama', 'romance']",7.8
ts4924,At Dolphin Bay,SHOW,2003,59,"['drama', 'comedy', 'romance']",6.9
ts178360,El cartel 2 - La guerra total,SHOW,2010,44,"['horror', 'thriller', 'war', 'action', 'crime']",6.7
ts56595,Cocomong,SHOW,2008,13,['animation'],5.6
tm154802,Agyaat,MOVIE,2009,98,"['horror', 'thriller', 'drama']",2.9
tm51493,Vizontele,MOVIE,2001,110,"['comedy', 'drama']",8.0
tm97982,Do Dooni Chaar,MOVIE,2010,146,"['drama', 'crime', 'comedy']",7.5
tm52176,Welcome to Sajjanpur,MOVIE,2008,134,"['comedy', 'drama']",6.9
tm102848,Peepli Live,MOVIE,2010,104,"['drama', 'comedy']",7.4
tm114504,The Legend of Bhagat Singh,MOVIE,2002,155,"['crime', 'drama', 'history', 'action']",8.1
ts160526,Khawatir,SHOW,2005,19,['reality'],9.5
tm340006,Banyuki,MOVIE,2009,182,"['drama', 'action']",7.1
tm154375,Main Aurr Mrs Khanna,MOVIE,2009,115,"['drama', 'romance', 'comedy']",3.4
tm134140,Ishq Vishk,MOVIE,2003,145,"['drama', 'comedy', 'romance']",6.1
tm27484,Kismat Konnection,MOVIE,2008,153,"['romance', 'drama', 'comedy']",5.3
tm81864,Twins Mission,MOVIE,2007,102,"['action', 'comedy', 'crime', 'drama']",5.2
tm241875,Frank & Cindy,MOVIE,2007,73,"['documentation', 'music', 'drama']",6.9
tm29028,Salt of This Sea,MOVIE,2008,109,"['drama', 'romance', 'european']",6.8
tm164591,Apaharan,MOVIE,2005,173,"['crime', 'drama', 'action']",7.4
tm130301,Gangaajal,MOVIE,2003,157,"['drama', 'crime', 'action']",7.8
tm712151,Laugh Out Loud,MOVIE,2003,60,['comedy'],7.0
ts12444,The Fierce Wife,SHOW,2010,59,['drama'],6.8
tm91176,Ijé: The Journey,MOVIE,2010,106,['drama'],6.2
tm143510,Harishchandrachi Factory,MOVIE,2009,96,"['comedy', 'drama', 'history']",8.4
tm308960,Gina Yashere: Skinny B*tch,MOVIE,2008,57,"['comedy', 'documentation']",6.5
tm144835,Sergio,MOVIE,2009,94,['documentation'],7.4
tm135795,The Kite,MOVIE,2003,80,['drama'],6.4
tm34924,Beast Stalker,MOVIE,2008,110,"['thriller', 'action']",6.8
tm49865,Aamir,MOVIE,2008,96,"['thriller', 'crime', 'drama', 'action']",7.6
ts39604,The Hospital,SHOW,2006,48,['drama'],7.4
tm598375,Chhota Bheem Aur Krishna,MOVIE,2008,69,"['fantasy', 'animation', 'action']",6.4
tm96052,Palermo Hollywood,MOVIE,2004,113,['drama'],5.3
tm62369,Connected,MOVIE,2008,110,"['thriller', 'action', 'crime']",6.6
tm32915,EMI,MOVIE,2008,128,"['comedy', 'crime', 'drama']",4.4
ts1413,Autumn's Concerto,SHOW,2009,58,"['drama', 'family', 'romance']",7.8
tm254052,Kucch To Hai,MOVIE,2003,142,"['thriller', 'horror', 'romance', 'drama']",4.3
tm91125,Fida,MOVIE,2004,122,"['romance', 'thriller', 'action', 'crime', 'drama']",5.4
ts8614,Breakout,SHOW,2010,44,"['drama', 'action']",6.7
tm100106,My Amnesia Girl,MOVIE,2010,110,"['comedy', 'romance']",6.7
ts188031,Pink Zone,SHOW,2007,0,"['drama', 'romance', 'comedy']",5.8
tm85689,Krishna Cottage,MOVIE,2004,124,"['thriller', 'horror', 'romance', 'drama']",5.1
tm38454,Jeff Dunham's Very Special Christmas Special,MOVIE,2008,85,"['comedy', 'documentation']",7.4
tm57586,Mission Istaanbul,MOVIE,2008,125,"['action', 'drama', 'thriller']",3.4
